index,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,BBC Name
15,False,,"[10402, 99]",221816,en,The Artist Formerly Known As Captain Beefheart,"Elaine Shepherd’s classic BBC documentary, introduced and narrated by John Peel.  Completely wonderful, a 50 minute joy: reviews, articles, blog posts, etc. relating to The Artist Formerly Known As Captain Beefheart.",4.023,/ugtgz9zF5Z2581EimIz58mQ1Vfc.jpg,1997-08-19,The Artist Formerly Known As Captain Beefheart,False,0.0,0,The Artist
16,False,/8UGzPf5SsGNSDRYgAXaDyfbuO7x.jpg,[],936295,nl,Gary Clark Jr. - Live From The Artists Den,,0.6,/5i71Dmpq6KF3ssjLtiaitoFzRpU.jpg,2016-04-25,Gary Clark Jr. - Live From The Artists Den,False,0.0,0,The Artist
17,False,/khQ28AP9BBzFWqB6cbeuuvXIT1d.jpg,[18],623266,en,The Artist's Wife,"Claire Smythson, wife of the renowned abstract artist Richard Smythson, is plunged into a late-life crisis when her husband is diagnosed with Alzheimer's disease and is in danger of not completing the paintings for his final show.",4.433,/g0GLJ7hRTMwBAbFq5Zkm90kUByz.jpg,2020-09-25,The Artist's Wife,False,6.0,9,The Artist
18,False,/6kXnyPBXLpLtjJRVMOlgMZwXtVx.jpg,[],33827,en,The Graffiti Artist,"Adrift in the lush, nocturnal urban landscape of THE GRAFFITI ARTIST, Nick (Ruben Bansie-Snellman) is a post-modern urban hero asserting his anarchistic agenda on the endless maze of virgin exterior walls that comprise downtown Seattle and Portland. For this iconoclastic young visionary, the vast wall surfaces of deserted alleys and train yards are at once a daunting symbol of capitalist oppression and a texturally rich, seamless tableau ripe for exploitation to amplify his artistic dialectic of anger and rebellion.",3.872,/kKyp4lgIhI8pNGZj29Y8xH8vR1A.jpg,2004-02-12,The Graffiti Artist,False,5.58,25,The Artist
19,False,,"[99, 35, 18]",688782,en,The Artist: The Making of an American Romance,Documentary that delves into the film's production in good fashion,1.695,/3O3f1Bc2VOAvFCpShsTNmR6TEuW.jpg,2012-06-26,The Artist: The Making of an American Romance,False,6.0,1,The Artist
0,False,/tCKmhgt72QgfbyDb3S6FL6m9Wd3.jpg,[99],72721,es,Nostalgia de la luz,"In Chile's Atacama Desert, astronomers peer deep into the cosmos in search for answers concerning the origins of life. Nearby, a group of women sift through the sand searching for body parts of loved ones, dumped unceremoniously by Pinochet's regime.",6.779,/62dxABTMRYgrMwK8nUvXzTITcR.jpg,2010-10-27,Nostalgia for the Light,False,7.387,141,Nostalgia for the Light
0,False,/h2gBrCEG6p38rFphJp7i5OBwF29.jpg,"[18, 80, 28]",187022,zh,天注定,Four independent stories set in modern China about random acts of violence.,12.909,/6I6XVBrUYBWPDPMdk647VvTSNqx.jpg,2013-10-04,A Touch of Sin,False,7.237,300,A Touch of Sin
0,False,/4GB3RbhHV1KCjd51in1mhiq65bL.jpg,[18],2015,ko,밀양,"Shin-ae moves to her recently late husband’s hometown. Despite her efforts to settle in this unfamiliar and too-normal place, she finds that she can’t fit in. After a sudden tragedy, Shin-ae turns to Christianity to relieve her pain, but when even this is not permitted, she wages a war against God.",13.977,/vee1jyUrqUEmi5ZStWI1JJzLQJH.jpg,2007-05-23,Secret Sunshine,False,7.139,194,Secret Sunshine
0,False,/xgDj56UWyeWQcxQ44f5A3RTWuSs.jpg,"[16, 35, 10751, 14]",2062,en,Ratatouille,"Remy, a resident of Paris, appreciates good food and has quite a sophisticated palate. He would love to become a chef so he can create and enjoy culinary masterpieces to his heart's delight. The only problem is, Remy is a rat. When he winds up in the sewer beneath one of Paris' finest restaurants, the rodent gourmet finds himself ideally placed to realize his dream.",88.768,/t3vaWRPSf6WjDSamIkKDs1iQWna.jpg,2007-06-28,Ratatouille,False,7.817,16230,Ratatouille
1,False,/ntrckR1bMoly9XI9X41emPnFELx.jpg,"[35, 10751, 10402]",776467,en,Ratatouille: The TikTok Musical,"The TikTok musical sensation, based on the Disney/Pixar film, comes to delicious life for an unprecedented, community-written, Broadway-caliber, lip-smacking special event to benefit The Actors Fund.",4.298,/9liRsBrG2jceHgiaBcPbYcKfqpS.jpg,2021-01-01,Ratatouille: The TikTok Musical,False,6.063,8,Ratatouille
2,False,,[],837734,gl,Ratatouille (C),"Set and shot in a restaurant kitchen, this ethnographic short film shows the work environment in the hospitality industry, with a focus on the most disadvantageous features and the most challenging daily chores. All the elements, including the staff, who are all migrants, reflect current working conditions in this unseen London.",0.644,/swDNcy89esuR172gKsGrxyJdJnm.jpg,2021-05-28,Ratatouille (C),False,8.0,1,Ratatouille
3,False,/bZ61spdPUTlYR6uRf6Wm9hfy4Vu.jpg,"[16, 10751]",13061,en,Your Friend the Rat,"Let's face it, rats are not the most beloved creatures on earth. However, maybe this little tale about the history of human and rat interaction will change the world's tune. At least that is the hope of Remy, the star of Ratatouille, and his reluctant brother Emile as they guide us through world history from a rat's perspective. Why can't we all just get along?",15.468,/a61VT01BuR6WEKB9HGiRgNZm29l.jpg,2007-11-06,Your Friend the Rat,False,6.7,338,Ratatouille
0,False,/zwC3N0QQC2OCPDz2UWKNoq5vXm7.jpg,"[18, 9648, 35]",171274,en,Inherent Vice,"In Los Angeles at the turn of the 1970s, drug-fueled detective Larry ""Doc"" Sportello investigates the disappearance of an ex-girlfriend.",27.696,/hyan5Uc0lGpPuad94DM1pLxneiP.jpg,2014-12-12,Inherent Vice,False,6.577,2379,Inherent Vice
0,False,/lLQgQy1nX3qocg83BLTCz1911R4.jpg,"[18, 14, 36]",16646,ru,Русский ковчег,"A ghost and a French marquis wander through the Winter Palace in St Petersburg, encountering scenes from many different periods of its history.",9.931,/7NhwiUZHBajpKC2xcGcpFhMJ07k.jpg,2002-05-22,Russian Ark,False,7.4,427,Russian Ark
1,False,,[99],192221,en,In One Breath: Alexander Sokurov's Russian Ark,"Making of Russian Ark, with on camera personal views by members of the cast and crew of the major film.",1.688,/vWrj8yO7u4K3la9Ygwi4ypyt7gY.jpg,2003-01-01,In One Breath: Alexander Sokurov's Russian Ark,False,6.667,9,Russian Ark
0,False,/eCynaAOgYYiw5yN5lBwz3IxqvaW.jpg,"[16, 10751]",12,en,Finding Nemo,"Nemo, an adventurous young clownfish, is unexpectedly taken from his Great Barrier Reef home to a dentist's office aquarium. It's up to his worrisome father Marlin and a friendly but forgetful fish Dory to bring Nemo home -- meeting vegetarian sharks, surfer dude turtles, hypnotic jellyfish, hungry seagulls, and more along the way.",95.617,/eHuGQ10FUzK1mdOY69wF5pGgEf5.jpg,2003-05-30,Finding Nemo,False,7.824,18506,Finding Nemo
1,False,,"[10751, 99]",648081,en,Children's Aquarium: Finding the Real Nemo & Dory,Looking to find the real Nemo and Dory? Well look no further than this unique program. Children will love watching clownfish play with one another and the the blue tang as it just keeps swimming.,0.905,/em724CmoRutJ2QkjAKuW0Y7a5i5.jpg,2015-08-27,Children's Aquarium: Finding the Real Nemo & Dory,True,8.0,2,Finding Nemo
2,False,/o11rDwFa7nZMVI57Mm3C44YwmmF.jpg,"[12, 16, 35, 10751]",127380,en,Finding Dory,Dory is reunited with her friends Nemo and Marlin in the search for answers about her past. What can she remember? Who are her parents? And where did she learn to speak Whale?,54.252,/9NHzsMos9OZFoS66ThX99GFVpQc.jpg,2016-06-16,Finding Dory,False,7.041,11645,Finding Nemo
0,False,/kjC48HRQpojr3FHx5pZF7Ro9xFg.jpg,"[12, 28, 53]",36557,en,Casino Royale,"Le Chiffre, a banker to the world's terrorists, is scheduled to participate in a high-stakes poker game in Montenegro, where he intends to use his winnings to establish his financial grip on the terrorist market. M sends Bond—on his maiden mission as a 00 Agent—to attend this game and prevent Le Chiffre from winning. With the help of Vesper Lynd and Felix Leiter, Bond enters the most important poker game in his already dangerous career.",45.33,/lMrxYKKhd4lqRzwUHAy5gcx9PSO.jpg,2006-11-14,Casino Royale,False,7.551,10248,Casino Royale
1,False,/3C8FqRRV9dbODt2qMBSjl3YxiLD.jpg,"[12, 28, 35]",12208,en,Casino Royale,"Sir James Bond is called back out of retirement to stop SMERSH. In order to trick SMERSH, James thinks up the ultimate plan - that every agent will be named 'James Bond'. One of the Bonds, whose real name is Evelyn Tremble is sent to take on Le Chiffre in a game of baccarat, but all the Bonds get more than they can handle.",25.244,/a4EyzcXIKa1DRdSDumSUtGXrzzu.jpg,1967-04-13,Casino Royale,False,5.3,681,Casino Royale
2,False,/wLiAxZzDxBOfhDZDKJ5hezfK2cd.jpg,[18],281661,en,Casino Royale,American spy James Bond must outsmart card wiz and crime boss LeChiffre while monitoring his actions.,9.084,/wNJeZyaU5UX4VS4jlRcQzlfknVk.jpg,1954-10-21,Casino Royale,False,5.2,35,Casino Royale
3,False,,"[35, 18]",954534,en,Casino Royale,A gambler is down to his last coin.,0.6,/7wLZcpyclL2D5dCfAJjI7dmWcc3.jpg,2015-11-29,Casino Royale,False,0.0,0,Casino Royale
4,False,,[],1136860,ja,カジノ・ロワイヤル ～我が名はボンド～,"Takarazuka Cosmos Troupe 2023 production based on the novel by Ian Flemming. It’s 1968 and the world is in the grip of the Cold War centered on the United States and the Soviet Union. In Paris, anti-establishment protests known as “May 1968” break out, mainly among students and workers. After they are suppressed, the radicals merge into an underground organization that calls itself “The Red Army League.” At MI6, the pinnacle of British Secret Intelligence Service, secret agent James Bond, code name “007,” receives an order to neutralize a Soviet spy known as Le Chiffre. Bond’s mission is to use his gambling skills to beat him and cut off his source of funds, and then to take him alive and force him to divulge any information he possesses.",1.277,/9mLWbvmgxMp18mgG1BWqsRssjCe.jpg,2023-03-11,Casino Royale -My Name's Bond-,False,0.0,0,Casino Royale
5,False,/eFj9OOmSTi3H9Gd5uywI3k6ylG2.jpg,"[35, 28]",253278,zh,霸王花之皇家賭船,"Inspector Kan (Stanley Fung), now married to Madame Wu (Sibelle Hu), has been instructed to train the Banshee Squad Members after Madame Wu goes into semi-retirement. For their next mission, the Squad is assigned to go undercover into a Casino Ship to nab a group of thieves responsible for stolen law enforcement and military weapons.",2.889,/7tFKOrxpUGw393SteGw7GTyeGaB.jpg,1990-10-20,Raid on Royal Casino Marine,False,4.8,4,Casino Royale
6,False,,[99],142672,en,"The Making of Casino Royale, 1967",Interviews and overview of the making of the original 1967 James Bond film.,4.808,/x1qMOzZ3zDF1corhN2Um8CEk8T3.jpg,2008-10-11,"The Making of Casino Royale, 1967",True,5.3,3,Casino Royale
7,False,/eSHhHtnaGrXg0cifM6oMbAUEPC4.jpg,[99],317271,en,The Road to Casino Royale,"Documentary that traces the tangled rights to Ian Fleming's ""Casino Royale,"" the first James Bond story, which took over a half century to reach the screen in recognizable form.",1.485,/jWe2txJs6sY3mxRTaMHDgkJILqo.jpg,2008-10-21,The Road to Casino Royale,False,0.0,0,Casino Royale
8,False,/wXCcc5uSRfMj0OA9yS8W0Fx9f23.jpg,[99],711246,en,Becoming Bond,A documentary which shows the creation of Casino Royale (2006).,2.237,/hJsiNIn1YWQsSW88tNhJwgeDXJn.jpg,2006-11-07,Becoming Bond,False,6.0,1,Casino Royale
0,False,/2P0toWq3feNvFAzf28j7vNc1IuZ.jpg,"[80, 18, 35]",106646,en,The Wolf of Wall Street,"A New York stockbroker refuses to cooperate in a large securities fraud case involving corruption on Wall Street, corporate banking world and mob infiltration. Based on Jordan Belfort's autobiography.",92.513,/34m2tygAYBGqA9MXKhRDtzYd4MR.jpg,2013-12-25,The Wolf of Wall Street,False,8.035,22959,The Wolf of Wall Street
1,False,/k0OuFXdGRJ1krCkUF4MdbyX0alv.jpg,[18],423766,en,The Wolf of Wall Street,A ruthless stockbroker sells short in the copper business and ruins the life of his friends by ruining their finances.,3.609,/ueUAIuI5TH9LPA8NpJCOjlopz57.jpg,1929-02-09,The Wolf of Wall Street,False,8.5,3,The Wolf of Wall Street
2,False,/dIG6YYmo7JVfRIJqEDVLSzPPkXP.jpg,"[99, 80]",646967,en,"The PM, the Playboy and the Wolf of Wall Street","Investigative reporters examine the 1MDB scandal, tracing money from the Wolf of Wall Street all the way to the Malaysian Prime Minister.",0.851,/bJnML8e7qXbaWrAO41f7J0VIZF.jpg,2019-10-21,"The PM, the Playboy and the Wolf of Wall Street",False,0.0,0,The Wolf of Wall Street
0,False,/qNQOEzm6xJ2hgWDImzkIox27aiV.jpg,"[18, 53]",55,es,Amores perros,"A fatalistic car crash in Mexico city sets off a chain of events in the lives of three people: a supermodel, a young man wanting to run off with his sister-in-law, and a homeless man. Their lives are catapulted into unforeseen situations instigated by the seemingly inconsequential destiny of a dog.",22.496,/vV4vlD4ool5JSsS1rB82qjCF6z8.jpg,2000-06-16,Amores Perros,False,7.63,2440,Amores Perros
1,False,,"[35, 10749]",547329,es,Amores perros,Eva does everything possible to forget her ex-partner when something happens.,0.719,/3adbCoECQgCLsUfVU51k3BUP0zK.jpg,2016-01-01,Amores perros,False,8.2,2,Amores Perros
0,False,/pyCUjcPHZrMY125lWpWAxEexe7C.jpg,[18],23160,hu,Werckmeister harmóniák,A mysterious circus excites a small Hungarian town into a rebellion when a promised act doesn't perform.,13.153,/fzG0xks6HNSnQg6atlF98brHvIT.jpg,2001-02-01,Werckmeister Harmonies,False,7.8,300,Werckmeister Harmonies
0,False,/qBwWtE0T5jwXeWLDeg5d0cEpL5H.jpg,[18],76025,en,Shame,"Brandon, a thirty-something man living in New York, eludes intimacy with women but feeds his deepest desires with a compulsive addiction to sex. When his younger sister temporarily moves into his apartment, stirring up bitter memories of their shared painful past, Brandon's life, like his fragile mind, gets out of control.",29.25,/aywgzSw9LK4z3DxMPZsNbzWYqQ1.jpg,2011-10-02,Shame,False,6.94,3011,Shame
1,False,/8IKeruNjhgymWiqd6Mffq8ucglY.jpg,[18],113747,en,Shame,"Hardened prosecutor Asta Cadell leaves home for a road trip down the coast of Australia. But Cadell's relaxing ride turns tense when her motorcycle malfunctions and she makes a pit stop in a remote town. Cadell meets teen Elizabeth Curtis, who confides that she has just been raped, and Cadell helps the young woman report the crime to the authorities. When police corruption stands in the way of justice, she takes matters into her own hands.",4.922,/sRdRmO4hLiQOcW3cmyrcLG8hzPG.jpg,1988-02-26,Shame,False,5.9,20,Shame
2,False,/cOVBvnpYE81gIfMHiUWFu4PIyX5.jpg,"[18, 10770]",291666,en,Shame,A tough female lawyer on holiday ends up in a small Pacific Northwest town where she befriends a local teenage girl and tries to persuade her to to press charges against the young thugs who raped her.,2.941,/8OQrlEaBwPeOeY8gf9QG6R077zJ.jpg,1992-08-18,Shame,False,6.5,2,Shame
3,False,,[18],1132198,tl,Shame,A liberated and uninhibited stage actress involved with several men and a lesbian theater director.,2.131,/nbLSB6yxlKfLpah6M0t4TYJzy8h.jpg,1983-05-27,Shame,False,0.0,0,Shame
4,False,/fwszJ1VtTMiCEU5JD7auNA2YR0W.jpg,[18],676750,en,Shame,"William Fielding, a young widower, is living in Shanghai with his little boy, David. A young Chinese woman looks after the child, and Foo Chang, a trader, lusts after her. Because he believes she is David's mother, he kills Fielding. Fielding's faithful secretary, Li Clung, takes the boy to San Francisco to be raised by his grandfather. As an adult, David (also played by Gilbert) fights against opium trafficking with Li Clung's help.",1.4,/s5eMnYo0So6ji4fSiYviwbiOw2v.jpg,1921-07-31,Shame,False,0.0,0,Shame
5,False,,[53],824492,en,Shame,SHAME is the revenge saga of a housekeeping staff against a hotel guest for having her fired when she errs in the line of duty.,1.175,,2019-01-14,Shame,False,0.0,0,Shame
6,False,,[99],491396,ur,Shame,"Mukhtaran Mai was an ordinary woman living in a small village in Pakistan until her extraordinary courage turned an ugly incident into international news and made her a role model for women in the Middle East. Mukhtaran's younger brother became involved with a girl from a neighboring village, and when tribal leaders learned of the boy's indiscretion, they decided both he and his family should be punished. While the boy was beaten and sexually assaulted by men from the neighboring tribe, they didn't stop there -- they also gang raped Mukhtaran, with the complicity of her father and uncle. Under such circumstances, most Muslim women in Pakistan are expected to kill themselves to separate themselves from the shame the assault places on their families, but Mukhtaran refused to do so -- she reported the crime to the police and insisted that the men who attacked her be brought to justice, including a holy man who was involved in the rape.",1.421,/anSlfR5MO5p6crjDZH95yJRsbPI.jpg,2006-05-02,Shame,False,0.0,0,Shame
